Customer ID,Churn Category
5959-BELXA,0
6994-ORCWG,0
6668-CNMFP,0
5843-TTHGI,3
9158-VCTQB,0
2908-ZTPNF,0
0565-IYCGT,0
3831-YCPUO,2
4598-ZADCK,1
1576-PFZIW,0
5649-TJHOV,0
0320-DWVTU,0
7989-VCQOH,0
8699-ASUFO,0
7929-SKFGK,0
8060-HIWJJ,0
1936-UAFEH,0
8535-SFUTN,0
5628-RKIFK,0
2586-CWXVV,0
1376-HHBDV,0
0301-FIDRB,0
6581-NQCBA,0
1094-BKOSX,1
0508-SQWPL,0
5049-GLYVG,0
2384-OVPSA,0
6339-RZCBJ,0
7649-SIJJF,0
0750-EBAIU,2
5494-WOZRZ,0
9945-PSVIP,4
9170-CCKOU,0
8822-KNBHV,0
9975-SKRNR,0
9647-ERGBE,0
8350-NYMVI,4
4077-HWUYD,0
5119-NZPTV,0
2696-NARTR,3
8532-UEFWH,0
7641-TQFHN,0
0812-WUPTB,0
1539-LNKHM,1
2363-BJLSL,0
2692-AQCPF,2
2612-RANWT,0
3961-SXAXY,0
9297-EONCV,0
5236-PERKL,1
9835-ZIITK,0
7599-FKVXZ,0
9305-CDSKC,0
8232-CTLKO,0
8681-ICONS,0
3007-FDPEA,0
2251-PYLPB,0
3308-JSGML,0
3647-GMGDH,0
6923-EFPNL,0
5351-QESIO,1
1853-ARAAQ,0
5536-SLHPM,0
4795-WRNVT,0
2075-PUEPR,3
1764-VUUMT,2
0076-LVEPS,0
2462-XIIJB,0
0529-ONKER,0
4625-EWPTF,0
1724-BQUHA,1
1794-HBQTJ,0
6680-WKXRZ,0
5606-AMZBO,0
0378-XSZPU,0
0565-JUPYD,0
9480-BQJEI,0
8512-WIWYV,0
3850-OKINF,0
7246-ZGQDF,3
1266-NZYUI,0
2672-OJQZP,0
7266-GSSJX,1
9565-AXSMR,0
0616-ATFGB,0
7644-OMVMY,2
0098-BOWSO,0
1709-EJDOX,0
8780-IHCRN,0
8748-HFWBO,0
0619-OLYUR,0
5310-NOOVA,0
7594-RQHXR,0
8111-RKSPX,0
1169-SAOCL,0
9593-CVZKR,0
8199-ZLLSA,4
5154-VEKBL,3
2167-FQSTQ,0
3930-ZGWVE,1
1608-GMEWB,0
1498-NHTLT,0
2724-FJDYW,0
6317-YPKDH,3
8541-QVFKM,0
5619-XZZKR,0
3462-BJQQA,0
5839-SUYVZ,4
6726-NNFWD,0
4827-DPADN,0
1154-HYWWO,1
1216-JWVUX,0
9931-KGHOA,0
3508-VLHCZ,0
2615-YVMYX,0
3113-IWHLC,2
4806-DXQCE,0
7714-YXSMB,0
8625-AZYZY,0
5348-CAGXB,0
8752-GHJFU,0
0141-YEAYS,0
3315-IKYZQ,0
8573-CGOCC,0
4201-JMNGR,0
2668-TZSPS,0
7554-AKDQF,0
1936-CZAKF,0
9986-BONCE,0
7733-UDMTP,0
6840-RESVB,0
8908-SLFCJ,0
0947-IDHRQ,1
4700-UBQMV,0
6221-AVQYL,0
6060-DRTNL,0
4821-WQOYN,3
9361-YNQWJ,0
5406-KGRMX,0
6518-PPLMZ,0
8628-MFKAX,0
6907-FLBER,0
1363-TXLSL,0
0365-BZUWY,0
4853-RULSV,0
4361-BKAXE,1
5208-HFSBT,0
7698-YFGEZ,0
1084-MNSMJ,0
6710-HSJRD,0
8981-FJGLA,0
2296-DKZFP,0
3090-LETTY,0
5202-IVJNU,2
0263-FJTQO,0
2245-ADZFJ,0
9419-IPPBE,0
9651-GTSAQ,0
7503-EPSZW,0
6994-FGRHH,0
7551-JOHTI,0
8225-BTJAU,0
4320-QMLLA,0
6967-PEJLL,0
6131-FOYAS,0
9453-PATOS,1
9825-YCXWZ,0
6480-YAGIY,0
5334-JLAXU,0
5448-VWNAM,0
5966-EMAZU,1
4759-PXTAN,4
8008-ESFLK,0
7613-LLQFO,0
3639-XJHKQ,0
5514-YQENT,3
1955-IBMMB,0
6308-CQRBU,1
7089-IVVAZ,0
5339-PXDVH,0
0742-MOABM,3
7971-HLVXI,0
7926-IJOOU,0
5624-BQSSA,0
3540-RZJYU,0
3692-JHONH,0
0595-ITUDF,0
9730-DRTMJ,0
3067-SVMTC,0
5146-YYFRZ,0
8821-KVZKQ,5
4526-EXKKN,0
3324-OIRTO,0
8118-LSUEL,0
2819-GWENI,0
4718-DHSMV,0
7270-BDIOA,5
0836-SEYLU,0
2429-AYKKO,0
2856-NNASM,0
5306-BVTKJ,0
6620-HVDUJ,0
5553-AOINX,1
7197-VOJMM,0
0829-DDVLK,0
9498-FIMXL,0
6497-TILVL,0
6244-BESBM,0
2157-MXBJS,0
4597-NUCQV,0
3363-DTIVD,1
3967-KXAPS,0
9360-OMDZZ,1
2373-NTKOD,0
4892-VLANZ,0
2302-OUZXB,2
8857-CUPFQ,0
7410-KTVFV,0
2830-LEWOA,3
8481-YYXWG,0
0902-RFHOF,1
1222-LRYKO,0
8158-WPEZG,0
5844-QVTAT,0
1818-ESQMW,0
6656-GULJQ,0
8710-YGLWG,0
9805-FILKB,0
0732-OCQOC,3
4220-TINQT,0
4929-BSTRX,0
3313-QKNKB,0
6505-OZNPG,0
7727-SHVZV,0
2121-JAFOM,0
7483-IQWIB,4
6725-TPKJO,0
4747-LCAQL,2
6476-EPYZR,0
9904-EHEVJ,0
3935-TBRZZ,0
2868-SNELZ,3
7188-CBBBA,0
8393-JMVMB,0
1897-RCFUM,3
5207-PLSTK,0
2236-HILPA,0
5027-QPKTE,0
3070-DVEYC,0
5312-TSZVC,1
9803-FTJCG,3
1984-GPTEH,0
7641-EUYET,0
2371-JQHZZ,0
8566-YPRGL,0
4957-TREIR,1
7593-XFKDI,0
7139-JZFVG,0
9688-YGXVR,0
7909-FIOIY,4
1488-SYSFC,0
6546-OPBBH,0
3276-HDUEG,2
9112-WSNPU,0
2103-ZRXFN,0
1599-MMYRQ,0
2782-JEEBU,0
3679-XASPY,0
7077-XJMET,0
9115-YQHGA,1
0895-LMRSF,0
3282-ZISZV,0
3312-UUMZW,0
5419-JKZNQ,0
3640-PHQXK,0
7878-RTCZG,2
0374-FIUCA,0
3842-QTGDL,0
9564-KCLHR,0
3129-AAQOU,0
0128-MKWSG,0
3130-ICDUP,1
2160-GPFXD,0
3186-AJIEK,0
1699-TLDLZ,3
6996-KNSML,2
7219-TLZHO,1
0486-LGCCH,0
5153-RTHKF,0
7638-QVMVY,0
1338-CECEE,0
8201-AAXCB,0
1725-IQNIY,0
3420-YJLQT,0
7632-MNYOY,1
1755-RMCXH,0
3452-FLHYD,1
8433-WPJTV,0
6016-LVTJQ,0
4360-PNRQB,0
0596-BQCEQ,1
9386-LDCZR,0
8241-JUIQO,1
6609-MXJHJ,1
5183-KLYEM,0
3419-SNJJD,0
9995-HOTOH,0
4674-HGNUA,0
6087-MVHJH,0
0822-QGCXA,0
1320-HTRDR,0
1092-WPIVQ,0
8819-WFGGJ,0
5498-TXHLF,0
4195-SMMNX,1
8645-KOMJQ,0
6260-ONULR,0
3932-CMDTD,0
6952-OMNWB,1
6837-BJYDQ,0
7901-IIDQV,0
2560-QTSBS,0
8317-BVKSO,1
5392-AKEMH,0
6034-ZRYCV,0
5808-TOTXO,2
5149-TGWDZ,1
0727-BMPLR,0
2789-CZANW,0
5756-OZRIO,3
2239-CGBUZ,0
2924-KHUVI,0
0117-LFRMW,0
6815-ABQFQ,0
5564-NEMQO,0
4636-TVXVG,3
6509-TSGWN,0
1347-KTTTA,0
2777-PHDEI,4
1402-PTHGN,1
7479-NITWS,0
2575-GFSOE,1
3891-PUQOD,1
0392-BZIUW,0
0487-VVUVK,0
6479-SZPLM,0
6527-PZFPV,0
4423-YLHDV,0
6240-EURKS,5
2451-YMUXS,0
2472-OVKUP,0
5364-EVNIB,0
0523-VNGTF,1
5609-IMCGG,0
0722-SVSFK,3
6663-JOCQO,0
5269-NRGDP,0
3755-JBMNH,0
9763-GRSKD,0
1573-LGXBA,0
1552-CZCLL,0
4003-OCTMP,0
5906-BFOZT,0
8065-QBYTO,0
6140-QNRQQ,0
2228-BZDEE,1
8785-CJSHH,0
9174-IHETN,0
5914-GXMDA,1
8631-XVRZL,0
3329-WDIOK,0
7253-UVNDW,0
9537-JALFH,0
1140-UKVZG,0
6135-OZQVA,0
5293-WXJAK,0
8017-UVSZU,2
1373-ORVIZ,0
1448-CYWKC,0
9553-DLCLU,0
6284-KMNUF,4
8559-CIZFV,0
9359-UGBTK,0
8080-POTJR,0
6036-TTFYU,0
6967-QIQRV,1
9396-ZSFLL,0
2351-BKRZW,0
4918-FYJNT,0
6413-XKKPU,3
2164-SOQXL,5
3987-KQDDU,3
6551-ZCOTS,0
3190-ITQXP,5
1928-BXYIV,0
8824-RWFXJ,0
5756-JYOJT,0
3452-SRFEG,1
4851-BQDNX,0
4807-IZYOZ,0
5275-SQEIZ,0
7409-JURKQ,0
8329-GWVPJ,0
4835-YSJMR,0
8404-VLQFB,1
0969-RGKCU,0
0032-PGELS,0
4818-DRBQT,0
8739-QOTTN,3
3512-IZIKN,0
2232-DMLXU,0
6997-UVGOX,1
9194-GFVOI,0
4701-MLJPN,0
8375-DKEBR,0
6551-VLJMV,0
9170-GYZJC,3
2786-GCDPI,0
2753-JMMCV,0
7449-HVPIV,0
3863-QSTYI,0
3154-CFSZG,1
1090-ESELR,3
7233-DRTRF,0
8905-IAZPF,0
9603-OAIHC,3
7163-OCEQI,0
3295-YVUSR,0
2018-QKYGT,0
3049-SOLAY,0
3777-XROBG,0
6461-PPAXN,0
2302-ANTDP,0
7817-BOQPW,0
7607-QKKTJ,0
0898-XCGTF,0
8595-SIZNC,4
0628-CNQRM,0
3724-UCSHY,0
6174-NRBTZ,0
5172-MIGPM,4
4626-GYCZP,0
0623-IIHUG,0
0434-CSFON,0
9489-JMTTN,2
0952-KMEEH,4
1272-ILHFG,0
4256-ZWTZI,0
3301-VKTGC,0
1400-MMYXY,4
2754-XBHTB,0
7354-OIJLX,3
4124-MMETB,5
5949-HGVJL,0
1406-PUQVY,0
1077-HUUJM,0
3779-OSWCF,4
0526-SXDJP,0
0064-YIJGF,0
4248-HCETZ,0
1642-HMARX,1
6615-NGGZJ,0
9874-QLCLH,0
7064-FRRSW,0
9142-XMYJH,0
6860-YRJZP,0
8779-QRDMV,3
4065-JJAVA,0
6175-IRFIT,0
4274-OWWYO,0
2061-VVFST,0
4785-FCIFB,5
4828-FAZPK,0
0754-UKWQP,0
7663-CUXZB,0
4578-PHJYZ,3
7134-MJPDY,1
0247-SLUJI,0
1910-FMXJM,1
8706-HRADD,0
0774-RMNUW,1
7916-VCCPB,1
3565-UNOCC,2
4143-HHPMK,0
1534-OULXE,0
0440-QEXBZ,1
4566-NECEV,0
3604-WLABM,0
4226-KKDON,1
2195-VVRJF,0
8337-UPOAQ,1
8058-DMYRU,0
3138-BKYAV,0
5917-HBSDW,0
9323-HGFWY,0
6635-CPNUN,1
7774-OJSXI,0
6100-QQHEB,0
3873-NFTGI,0
8380-MQINP,5
3645-DEYGF,3
0428-IKYCP,0
0042-RLHYP,0
5144-TVGLP,0
9356-AXGMP,0
3707-GNWHM,0
7521-YXVZY,0
5555-RNPGT,0
1666-JZPZT,0
8751-EDEKA,0
4115-BNPJY,0
8097-OMULG,0
3192-LNKRK,0
6172-FECYY,0
5955-EPOAZ,0
2114-MGINA,0
3941-XTSKM,0
0362-ZBZWJ,0
3865-ZYKAD,0
5914-XRFQB,2
6304-IJFSQ,0
7094-MSZAO,0
9167-APMXZ,1
7998-ZLXWN,0
6437-UDQJM,2
2519-TWKFS,0
1098-TDVUQ,0
3254-YRILK,1
6116-RFVHN,0
0727-BNRLG,0
2957-JIRMN,3
8152-UOBNY,0
5143-EGQFK,0
8469-SNFFH,0
5158-RIVOP,2
4634-JLRJT,0
2692-PFYTJ,0
0634-SZPQA,0
2277-VWCNI,0
1508-DFXCU,1
0402-OAMEN,0
7143-BQIBA,0
1982-FEBTD,0
7206-GZCDC,0
3082-WQRVY,0
2886-KEFUM,0
3871-IKPYH,0
3720-DBRWL,0
1686-STUHN,0
4909-JOUPP,0
4472-LVYGI,0
0906-QVPMS,0
0129-QMPDR,2
6082-OQFBA,0
4957-TIALW,2
7234-FECYN,0
4367-NHWMM,0
9259-PACGQ,5
0581-BXBUB,0
3780-DDGSE,0
0056-EPFBG,0
0214-JHPFW,4
9863-JZAIC,0
0125-LZQXK,0
2589-AYCRP,1
1964-SVLEA,0
9372-TXXPS,1
7923-IYJWY,0
2323-ARSVR,0
5708-EVONK,0
2632-UCGVD,0
0680-DFNNY,2
3027-YNWZU,0
6769-DYBQN,1
4933-IKULF,0
8591-TKMZH,1
8564-LDKFL,2
2040-VZIKE,0
0970-QXPXW,0
3838-OZURD,0
1833-TCXKK,0
2958-NHPPS,0
0347-UBKUZ,1
0103-CSITQ,1
5529-GIBVH,0
4523-WXCEF,0
3143-ILDAL,3
4009-ALQFH,1
0378-TOVMS,1
9933-QRGTX,5
8270-RKSAP,1
9134-WYRVP,1
4849-PYRLQ,0
9097-ZUBYC,0
5724-BIDBU,0
5647-FXOTP,3
5792-JALQC,4
9507-HSMMZ,0
2325-NBPZG,0
1784-BXEFA,0
3716-BDVDB,0
1431-AIDJQ,0
8125-QPFJD,0
8495-PRWFH,0
7254-IQWOZ,0
0019-EFAEP,0
7353-YOWFP,0
4652-NNHNY,0
2988-QRAJY,0
5206-XZZQI,0
2495-TTHBQ,3
7306-YDSOI,0
0719-SYFRB,0
7658-UYUQS,0
1200-TUZHR,0
1963-VAUKV,0
8815-LMFLX,0
1591-NFNLQ,0
3727-JEZTU,3
3705-PSNGL,0
6288-CHQJB,0
1776-SPBWV,0
8393-DLHGA,0
8896-RAZCR,0
3982-XWFZQ,0
4603-JANFB,0
7599-NTMDP,1
4237-CLSMM,0
2192-OZITF,0
1052-QJIBV,0
3178-FESZO,0
1240-HCBOH,4
3620-EHIMZ,0
6704-UTUKK,0
6032-KRXXO,0
5320-BRKGK,0
7153-CHRBV,0
0679-IDSTG,0
8713-IGZSO,0
4079-VTGLK,0
8133-ANHHJ,0
4013-GUXND,0
0178-CIIKR,0
5453-AXEPF,0
2522-AHJXR,0
1934-SJVJK,0
1682-VCOIO,0
8728-SKJLR,0
1265-BCFEO,0
7138-GIRSH,0
7446-YPODE,0
7392-YYPYJ,0
6616-AALSR,3
8070-AAWZP,0
1389-CXMLU,0
2316-ESMLS,0
2955-PSXOE,0
7398-HPYZQ,0
1195-OIYEJ,0
4741-WWJQZ,1
5201-USSQZ,0
4609-KNNWG,0
7945-HLKEA,0
4366-CTOUZ,0
7159-FVYPK,0
9717-IOAAF,0
6230-BSUXY,1
9040-KZVWO,0
1357-MVDOZ,0
7326-RIGQZ,4
3945-GFWQL,0
1396-QWFBJ,0
5384-ZTTWP,2
1952-DVVSW,2
5405-ZMYXQ,0
5973-EJGDP,2
7310-EGVHZ,2
8992-JQYUN,0
9092-GDZKO,5
6383-ZTSIW,0
3977-QCRSL,4
6734-GMPVK,0
1626-ERCMM,0
8715-KKTFG,0
6479-OAUSD,0
4847-QNOKA,0
2391-IPLOP,0
9050-QLROH,1
6198-PNNSZ,0
7541-YLXCL,3
8402-EIVQS,2
1921-KYSAY,0
4844-JJWUY,0
8947-YRTDV,5
1320-GVNHT,0
1945-XISKS,0
8319-QBEHW,0
3724-BSCVH,0
2604-IJPDU,0
6908-VVYHM,0
8098-LLAZX,1
1927-QEWMY,0
7517-SAWMO,0
2344-JMOGN,0
9621-OUPYD,0
2379-ENZGV,0
2380-DAMQP,0
9334-GWGOW,0
1621-YNCJH,0
2208-NKVVH,1
7493-GVFIO,0
1397-XKKWR,2
8217-QYOHV,0
6402-EJMWF,0
5119-KEPFY,0
8580-AECUZ,0
7110-BDTWG,2
9079-YEXQJ,0
0754-EEBDC,4
0973-KYVNF,0
1814-WFGVS,2
9330-IJWIO,0
3006-XIMLN,4
5835-BEQEU,0
5057-RKGLH,0
9650-VBUOG,0
8621-MNIHH,0
0266-CLZKZ,0
3969-GYXEL,0
8229-TNIQA,0
6906-MPARY,0
8454-AATJP,0
3810-PJUHR,4
9588-YRFHY,0
3170-GWYKC,0
9206-GVPEQ,0
3967-VQOGC,0
3372-KWFBM,3
6726-WEXXK,1
8784-CGILN,0
8777-PVYGU,0
3703-TTEPD,2
1100-DDVRV,0
9586-JGQKH,1
4547-LYTDD,0
7777-UNYHB,2
7762-ONLJY,0
2043-WVTQJ,0
0945-TSONX,1
8550-XSXUQ,0
1591-MQJTP,0
8382-SHQEH,0
1699-HPSBG,4
8958-JPTRR,3
8128-YVJRG,0
1162-ECVII,0
2897-DOVND,0
1088-AUUZZ,1
0463-TXOAK,1
6683-VLCTZ,0
6248-TKCQV,1
1121-QSIVB,0
1229-RCALF,2
1395-WSWXR,0
3312-ZWLGF,0
6705-LNMDD,0
5204-QZXPU,0
6096-EGVTU,0
3340-QBBFM,0
2223-GDSHL,0
0939-EREMR,0
5313-FPXWG,0
1360-RCYRT,0
8266-VBFQL,0
5651-WYIPH,0
9796-MVYXX,0
4926-UMJZD,0
7196-LIWRH,1
0013-MHZWF,0
2057-BOYKM,0
0869-PAPRP,0
7722-VJRQD,2
2729-VNVAP,0
0363-QJVFX,0
2446-PLQVO,1
2862-JVEOY,0
6629-CZTTH,0
0484-FFVBJ,0
4298-OYIFC,0
6253-WRFHY,0
5294-CDGWY,0
0963-ZBDRN,0
0970-ETWGE,2
1324-NLTJE,0
7162-WPHPM,3
2937-FTHUR,0
0308-IVGOK,0
6128-DAFVY,0
9889-TMAHG,0
7776-QWNFX,2
6371-NZYEG,0
4881-GQJTW,0
3858-VOBET,0
0581-MDMPW,1
1977-STDKI,0
4531-AUZNK,0
0731-EBJQB,0
2450-ZKEED,0
9565-DJPIB,0
9801-GDWGV,0
1567-DSCIC,0
0578-SKVMF,0
7632-YUTXB,0
9108-EQPNQ,0
0623-GDISB,0
5046-NUHWD,0
3237-AJGEH,1
1569-TTNYJ,0
5605-IYGFG,0
6664-FPDAC,0
2657-ALMWY,0
2725-TTRIQ,0
9107-UKCKY,0
4636-OLWOE,0
6599-SFQVE,1
8148-WOCMK,0
7365-BVCJH,0
0253-ZTEOB,0
4546-FOKWR,0
8807-ARQET,1
8313-AFGBW,3
7096-UCLNH,1
3489-VSFRD,1
6142-VSJQO,3
4692-NNQRU,1
3571-RFHAR,1
4537-DKTAL,1
6077-BDPXA,3
6859-QNXIQ,1
0816-TSPHQ,3
7439-DKZTW,3
0112-QAWRZ,3
5286-YHCVC,1
9090-SGQXL,2
8098-TDCBU,2
4468-YDOVK,2
9058-HRZSV,2
